 No.,ID,Pos.(X),Pos.(Y),Pos.(Z),Data(X),Data(Y),Data(Z),Main Data,Displacement,Prn Cos(X),Prn Cos(Y),Prn Cos(Z),
1302,10703,2.33600e+01,-2.53880e+00,5.00000e-01,-,-,-,7.26046e+00,4.40414e-02,-,-,-,
1301,565,9.19042e+00,1.05234e+00,0.00000e+00,-,-,-,9.53320e+00,5.59647e-02,-,-,-,
1300,6193,1.04813e+01,4.20050e+00,1.00000e+00,-,-,-,9.87984e+00,5.83307e-02,-,-,-,
1299,11032,2.27012e+01,4.08791e+00,0.00000e+00,-,-,-,9.60384e+00,4.20453e-02,-,-,-,
1298,10883,2.06236e+01,5.00000e+00,0.00000e+00,-,-,-,1.03063e+01,4.59437e-02,-,-,-,
1297,5877,2.55086e+00,-2.34642e+00,1.00000e+00,-,-,-,9.27012e+00,4.45619e-02,-,-,-,
1296,15330,1.93432e+01,-5.00000e+00,1.00000e+00,-,-,-,1.72000e+01,5.28357e-02,-,-,-,
1295,11141,2.79146e+01,3.77319e+00,0.00000e+00,-,-,-,5.39159e+00,3.16904e-02,-,-,-,
1294,868,3.20746e-02,-7.68298e-01,0.00000e+00,-,-,-,9.53116e+00,3.99286e-02,-,-,-,
1293,487,1.56543e+00,-5.00000e+00,0.00000e+00,-,-,-,9.58581e+00,4.12376e-02,-,-,-,
1292,466,1.60908e+00,-4.13862e+00,5.00000e-01,-,-,-,4.09836e+00,4.17901e-02,-,-,-,
1291,5976,1.31187e-01,-2.74803e-01,1.00000e+00,-,-,-,9.75835e+00,4.03243e-02,-,-,-,
1290,15082,3.12907e+01,3.04794e+00,5.00000e-01,-,-,-,9.81327e+00,2.23033e-02,-,-,-,
1289,15684,1.47451e+01,3.07924e+00,1.00000e+00,-,-,-,8.10456e+00,5.76947e-02,-,-,-,
1288,419,1.64467e+00,-4.52967e+00,5.00000e-01,-,-,-,7.15330e+00,4.16694e-02,-,-,-,
1287,6229,-1.12229e+01,-3.30785e+00,1.00000e+00,-,-,-,8.09269e+00,6.61531e-03,-,-,-,
1286,5377,-7.21535e-01,-5.00000e+00,5.00000e-01,-,-,-,1.03305e+01,3.46136e-02,-,-,-,
1285,15336,1.42868e+01,-5.00000e+00,1.00000e+00,-,-,-,1.42733e+01,5.46114e-02,-,-,-,
1284,11147,2.83822e+01,3.76300e+00,0.00000e+00,-,-,-,6.17926e+00,3.07096e-02,-,-,-,
1283,623,-4.42731e+00,3.47078e+00,0.00000e+00,-,-,-,1.04848e+01,3.27034e-02,-,-,-,
1282,563,1.09738e+01,2.69477e+00,0.00000e+00,-,-,-,9.30987e+00,5.84600e-02,-,-,-,
1281,6224,6.34299e+00,-7.30276e-01,1.00000e+00,-,-,-,9.66024e+00,5.22047e-02,-,-,-,
1280,564,1.02141e+01,1.97265e+00,0.00000e+00,-,-,-,9.13820e+00,5.73718e-02,-,-,-,
1279,5647,-5.71609e+00,3.01373e+00,5.00000e-01,-,-,-,8.89737e+00,2.88924e-02,-,-,-,
1278,423,5.34782e+00,-3.14886e+00,5.00000e-01,-,-,-,5.41382e+00,5.04960e-02,-,-,-,
1277,5768,1.25000e+01,-5.00000e+00,1.00000e+00,-,-,-,1.44278e+01,5.44971e-02,-,-,-,
1276,10618,2.91415e+01,5.00000e+00,5.00000e-01,-,-,-,1.18975e+01,2.76237e-02,-,-,-,
1275,826,-5.94929e+00,2.74717e+00,0.00000e+00,-,-,-,9.25857e+00,2.79085e-02,-,-,-,
1274,720,7.25260e+00,-3.58880e+00,0.00000e+00,-,-,-,1.03341e+01,5.22095e-02,-,-,-,
1273,382,5.37260e+00,-3.76349e+00,5.00000e-01,-,-,-,7.58257e+00,5.03286e-02,-,-,-,
1272,637,-2.71877e+00,1.58882e+00,0.00000e+00,-,-,-,8.74056e+00,3.57882e-02,-,-,-,
1271,11153,2.68728e+01,4.70933e+00,0.00000e+00,-,-,-,8.73939e+00,3.31957e-02,-,-,-,
1270,15117,2.13354e+01,-4.13772e+00,5.00000e-01,-,-,-,4.04249e+01,4.98890e-02,-,-,-,
1269,617,-3.23782e+00,1.84949e+00,0.00000e+00,-,-,-,8.83938e+00,3.50309e-02,-,-,-,
1268,3,8.28119e+00,-3.26062e+00,5.00000e-01,-,-,-,9.80576e+00,5.30901e-02,-,-,-,
1267,571,8.26196e+00,-3.22775e+00,0.00000e+00,-,-,-,9.74706e+00,5.30893e-02,-,-,-,
1266,6232,8.36457e+00,9.80961e-01,1.00000e+00,-,-,-,9.63549e+00,5.49968e-02,-,-,-,
1265,15339,3.08787e+01,3.61450e+00,1.00000e+00,-,-,-,7.31351e+00,2.30514e-02,-,-,-,
1264,2,1.01497e+01,-3.25619e+00,5.00000e-01,-,-,-,9.76858e+00,5.41322e-02,-,-,-,
1263,6047,-1.01068e+01,-4.87746e+00,1.00000e+00,-,-,-,7.92358e+00,7.26630e-03,-,-,-,
1262,15385,3.04118e+01,5.00000e+00,1.00000e+00,-,-,-,4.47060e-01,2.34378e-02,-,-,-,
1261,483,3.43190e-01,-5.00000e+00,0.00000e+00,-,-,-,1.11133e+01,3.78494e-02,-,-,-,
1260,624,-4.81690e+00,3.03711e+00,0.00000e+00,-,-,-,9.68546e+00,3.10078e-02,-,-,-,
1259,5378,3.52274e-01,-5.00000e+00,5.00000e-01,-,-,-,1.10579e+01,3.78642e-02,-,-,-,
1258,834,1.07755e+00,-4.51631e+00,0.00000e+00,-,-,-,7.85591e+00,4.02881e-02,-,-,-,
1257,5840,-2.46367e+00,5.00000e+00,1.00000e+00,-,-,-,1.06466e+01,3.88377e-02,-,-,-,
1256,5333,-2.49148e-01,5.00000e+00,5.00000e-01,-,-,-,8.35725e+00,4.18701e-02,-,-,-,
1255,6016,-6.98191e+00,2.05398e+00,1.00000e+00,-,-,-,9.27573e+00,2.44516e-02,-,-,-,
1254,10865,3.62779e+01,-2.43775e+00,0.00000e+00,-,-,-,9.59502e+00,2.19970e-02,-,-,-,
1253,347,6.45276e+00,-4.66204e+00,5.00000e-01,-,-,-,1.39894e+01,5.11351e-02,-,-,-,
1252,327,1.01805e+01,3.59277e+00,5.00000e-01,-,-,-,5.29329e+00,5.78033e-02,-,-,-,
1251,10699,1.74176e+01,-3.72766e+00,5.00000e-01,-,-,-,1.09945e+01,5.37862e-02,-,-,-,
1250,778,1.00651e+01,4.23939e+00,0.00000e+00,-,-,-,9.34839e+00,5.78595e-02,-,-,-,
1249,297,9.99538e+00,4.29234e+00,5.00000e-01,-,-,-,1.02632e+01,5.77770e-02,-,-,-,
1248,11262,1.40727e+01,-3.62913e+00,0.00000e+00,-,-,-,1.07531e+01,5.47713e-02,-,-,-,
1247,179,7.99814e+00,1.13131e+00,5.00000e-01,-,-,-,9.59412e+00,5.46216e-02,-,-,-,
1246,5557,-1.01531e+01,-4.88757e+00,5.00000e-01,-,-,-,7.77039e+00,7.14997e-03,-,-,-,
1245,591,9.46467e+00,2.83426e+00,0.00000e+00,-,-,-,8.88424e+00,5.68035e-02,-,-,-,
1244,137,4.19870e-01,-4.38362e+00,5.00000e-01,-,-,-,9.44740e+00,3.84726e-02,-,-,-,
1243,911,1.18648e+00,-3.69315e+00,0.00000e+00,-,-,-,1.99437e+00,4.10582e-02,-,-,-,
1242,621,-4.14242e+00,4.22517e+00,0.00000e+00,-,-,-,2.96671e+01,3.50234e-02,-,-,-,
1241,11073,3.03305e+01,4.43994e+00,0.00000e+00,-,-,-,1.89184e+00,2.40242e-02,-,-,-,
1240,6219,9.75791e+00,2.61686e+00,1.00000e+00,-,-,-,8.73056e+00,5.70388e-02,-,-,-,
1239,5498,9.26591e-01,-4.48289e+00,5.00000e-01,-,-,-,7.35179e+00,3.98888e-02,-,-,-,
1238,15326,2.04842e+01,-5.00000e+00,1.00000e+00,-,-,-,2.22117e+01,5.18445e-02,-,-,-,
1237,437,1.04841e+00,-4.57555e+00,5.00000e-01,-,-,-,8.91738e+00,4.01545e-02,-,-,-,
1236,5964,-3.86500e+00,4.11580e+00,1.00000e+00,-,-,-,1.20100e+01,3.55590e-02,-,-,-,
1235,15070,2.69340e+01,5.00000e+00,5.00000e-01,-,-,-,9.01049e+00,3.29423e-02,-,-,-,
1234,700,-6.50749e-01,4.25553e-02,0.00000e+00,-,-,-,9.71084e+00,3.88881e-02,-,-,-,
1233,5346,-4.96995e+00,5.00000e+00,5.00000e-01,-,-,-,5.12431e-01,3.43780e-02,-,-,-,
1232,5895,1.39089e+00,3.57426e+00,1.00000e+00,-,-,-,9.77831e+00,4.32667e-02,-,-,-,
1231,6253,-9.58751e-01,9.49079e-01,7.47248e-01,-,-,-,1.03293e+01,3.86887e-02,-,-,-,
1230,5312,1.21049e+01,3.81970e+00,5.00000e-01,-,-,-,1.14735e+01,6.00162e-02,-,-,-,
1229,15231,2.31841e+01,-4.47767e+00,5.00000e-01,-,-,-,6.60394e+00,4.61594e-02,-,-,-,
1228,11203,2.34759e+01,-3.57624e+00,0.00000e+00,-,-,-,2.41259e+00,4.46590e-02,-,-,-,
1227,743,-4.88349e+00,4.50491e+00,0.00000e+00,-,-,-,5.14932e+00,3.34987e-02,-,-,-,
1226,277,-5.09712e+00,4.48956e+00,5.00000e-01,-,-,-,3.82050e+00,3.29866e-02,-,-,-,
1225,847,-5.33674e+00,3.85696e+00,0.00000e+00,-,-,-,6.33694e+00,3.12143e-02,-,-,-,
1224,702,-6.98103e-01,4.42303e+00,0.00000e+00,-,-,-,8.70291e+00,4.06785e-02,-,-,-,
1223,5920,-4.21881e+00,3.89431e+00,1.00000e+00,-,-,-,1.74054e+01,3.39868e-02,-,-,-,
1222,276,-5.23431e+00,4.43658e+00,5.00000e-01,-,-,-,3.24336e+00,3.25708e-02,-,-,-,
1221,5399,7.85086e+00,-5.00000e+00,5.00000e-01,-,-,-,1.46222e+01,5.22382e-02,-,-,-,
1220,731,-5.08386e+00,4.50959e+00,0.00000e+00,-,-,-,3.29691e+00,3.30438e-02,-,-,-,
1219,6249,1.20678e+01,4.72754e+00,7.47866e-01,-,-,-,2.13503e+01,6.01257e-02,-,-,-,
1218,15227,2.76199e+01,2.17105e+00,5.00000e-01,-,-,-,8.18109e+00,3.30734e-02,-,-,-,
1217,10892,2.78658e+01,5.00000e+00,0.00000e+00,-,-,-,1.30249e+01,3.11044e-02,-,-,-,
1216,11199,2.55630e+01,4.11003e+00,0.00000e+00,-,-,-,9.02554e+00,3.60830e-02,-,-,-,
1215,725,-5.33051e+00,4.43994e+00,0.00000e+00,-,-,-,1.89186e+00,3.23519e-02,-,-,-,
1214,552,-5.12985e+00,5.00000e+00,0.00000e+00,-,-,-,4.34227e-01,3.39983e-02,-,-,-,
1213,6222,4.94393e-01,-8.46177e-01,1.00000e+00,-,-,-,9.22489e+00,4.08268e-02,-,-,-,
1212,11276,2.72635e+01,1.35847e+00,0.00000e+00,-,-,-,8.98950e+00,3.41473e-02,-,-,-,
1211,49,-5.13472e+00,5.00000e+00,5.00000e-01,-,-,-,4.31845e-01,3.40034e-02,-,-,-,
1210,5948,5.74991e-02,-4.59545e+00,1.00000e+00,-,-,-,1.01404e+01,3.72343e-02,-,-,-,
1209,11220,2.64874e+01,9.21619e-01,0.00000e+00,-,-,-,9.72581e+00,3.58158e-02,-,-,-,
1208,730,-5.21582e+00,4.48397e+00,0.00000e+00,-,-,-,2.24780e+00,3.26949e-02,-,-,-,
1207,939,1.19757e+00,-2.85460e+00,0.00000e+00,-,-,-,4.14329e+00,4.14925e-02,-,-,-,
1206,5926,-5.43338e+00,4.41102e+00,1.00000e+00,-,-,-,1.49948e+00,3.20701e-02,-,-,-,
1205,15254,2.78723e+01,3.87682e+00,5.00000e-01,-,-,-,5.47214e+00,3.17007e-02,-,-,-,
1204,11002,3.50310e+01,-4.54118e+00,0.00000e+00,-,-,-,9.62197e+00,2.69048e-02,-,-,-,
1203,853,1.02120e+01,3.63682e+00,0.00000e+00,-,-,-,5.60333e+00,5.78586e-02,-,-,-,
1202,10885,2.39090e+01,5.00000e+00,0.00000e+00,-,-,-,8.87563e+00,3.90131e-02,-,-,-,
1201,326,1.01728e+01,4.14803e+00,5.00000e-01,-,-,-,8.71769e+00,5.79544e-02,-,-,-,
1200,99,6.23717e+00,-5.00000e+00,5.00000e-01,-,-,-,1.59040e+01,5.07932e-02,-,-,-,
1199,11267,2.75341e+01,2.23494e+00,0.00000e+00,-,-,-,8.12125e+00,3.31899e-02,-,-,-,
1198,15065,1.90364e+01,5.00000e+00,5.00000e-01,-,-,-,1.12011e+01,4.92512e-02,-,-,-,
1197,5959,-5.89460e+00,2.36819e+00,1.00000e+00,-,-,-,9.77751e+00,2.73818e-02,-,-,-,
1196,10709,3.19734e+01,2.08874e+00,5.00000e-01,-,-,-,9.16842e+00,2.14239e-02,-,-,-,
1195,788,9.86450e+00,4.43477e+00,0.00000e+00,-,-,-,1.17496e+01,5.76598e-02,-,-,-,
1194,165,9.90249e+00,3.22495e+00,5.00000e-01,-,-,-,5.37615e+00,5.73608e-02,-,-,-,
1193,372,9.96490e+00,3.86900e+00,5.00000e-01,-,-,-,5.31137e+00,5.76332e-02,-,-,-,
1192,6087,-1.06945e+01,-4.74323e+00,1.00000e+00,-,-,-,8.55624e+00,5.94416e-03,-,-,-,
1191,15428,2.57876e+01,3.49005e+00,1.00000e+00,-,-,-,9.42567e+00,3.59870e-02,-,-,-,
1190,5804,1.07132e+01,-5.00000e+00,1.00000e+00,-,-,-,1.42733e+01,5.39625e-02,-,-,-,
1189,15143,1.93302e+01,-4.38327e+00,5.00000e-01,-,-,-,1.26015e+01,5.27121e-02,-,-,-,
1188,798,5.10010e+00,-3.11066e+00,0.00000e+00,-,-,-,5.83496e+00,5.02378e-02,-,-,-,
1187,343,4.87840e+00,-2.97218e+00,5.00000e-01,-,-,-,6.44307e+00,4.99853e-02,-,-,-,
1186,500,5.65685e+00,-5.00000e+00,0.00000e+00,-,-,-,1.72000e+01,5.01750e-02,-,-,-,
1185,6008,-5.91057e+00,3.33229e+00,1.00000e+00,-,-,-,8.17564e+00,2.90335e-02,-,-,-,
1184,5846,-4.13695e+00,5.00000e+00,1.00000e+00,-,-,-,1.24809e+01,3.63473e-02,-,-,-,
1183,840,-2.48264e+00,1.93831e+00,0.00000e+00,-,-,-,8.71469e+00,3.63867e-02,-,-,-,
1182,5339,-2.87701e+00,5.00000e+00,5.00000e-01,-,-,-,1.31778e+01,3.83093e-02,-,-,-,
1181,15697,1.39393e+01,4.19021e+00,1.00000e+00,-,-,-,1.24912e+01,5.86103e-02,-,-,-,
1180,696,-2.84113e+00,2.72030e+00,0.00000e+00,-,-,-,8.03746e+00,3.62396e-02,-,-,-,
1179,5766,-4.75461e+00,3.97626e+00,5.00000e-01,-,-,-,9.97333e+00,3.27995e-02,-,-,-,
1178,10617,2.88354e+01,5.00000e+00,5.00000e-01,-,-,-,1.62372e+01,2.86283e-02,-,-,-,
1177,825,-3.01423e+00,2.60349e+00,0.00000e+00,-,-,-,8.22407e+00,3.58788e-02,-,-,-,
1176,11089,2.32880e+01,4.59992e+00,0.00000e+00,-,-,-,9.33484e+00,4.05158e-02,-,-,-,
1175,572,1.01836e+01,-3.25902e+00,0.00000e+00,-,-,-,9.98031e+00,5.41515e-02,-,-,-,
1174,6192,4.24383e+00,-4.07910e+00,1.00000e+00,-,-,-,8.71692e+00,4.85369e-02,-,-,-,
1173,5740,1.10040e+01,-3.61392e+00,5.00000e-01,-,-,-,1.03499e+01,5.43869e-02,-,-,-,
1172,15457,3.19787e+01,7.49356e-01,1.00000e+00,-,-,-,9.84402e+00,2.30764e-02,-,-,-,
1171,1,1.25000e+01,-3.24043e+00,5.00000e-01,-,-,-,9.58317e+00,5.47848e-02,-,-,-,
1170,5984,6.98307e+00,4.04529e+00,1.00000e+00,-,-,-,1.00458e+01,5.31956e-02,-,-,-,
1169,98,5.89122e+00,-5.00000e+00,5.00000e-01,-,-,-,1.68059e+01,5.04280e-02,-,-,-,
1168,765,1.64677e+00,-4.47919e+00,0.00000e+00,-,-,-,6.46556e+00,4.17110e-02,-,-,-,
1167,15245,2.80803e+01,3.85938e+00,5.00000e-01,-,-,-,4.93545e+00,3.12847e-02,-,-,-,
1166,5470,5.66984e+00,-4.38327e+00,5.00000e-01,-,-,-,1.26015e+01,5.04361e-02,-,-,-,
1165,225,1.12587e+01,4.57741e+00,5.00000e-01,-,-,-,1.57600e+01,5.92454e-02,-,-,-,
1164,11286,1.35291e+01,4.23048e+00,0.00000e+00,-,-,-,1.54359e+01,5.91817e-02,-,-,-,
1163,782,1.17732e+01,3.91628e+00,0.00000e+00,-,-,-,1.34372e+01,5.97477e-02,-,-,-,
1162,15555,3.03305e+01,4.43994e+00,1.00000e+00,-,-,-,1.89184e+00,2.40242e-02,-,-,-,
1161,852,4.94727e-01,4.29200e+00,0.00000e+00,-,-,-,9.19250e+00,4.23788e-02,-,-,-,
1160,5637,1.11215e+01,4.07863e+00,5.00000e-01,-,-,-,1.19229e+01,5.90327e-02,-,-,-,
1159,5678,-1.11388e+01,-4.53793e+00,5.00000e-01,-,-,-,7.14544e+00,5.06286e-03,-,-,-,
1158,938,1.14709e+01,4.23048e+00,0.00000e+00,-,-,-,1.54359e+01,5.94621e-02,-,-,-,
1157,570,6.64052e+00,-3.20169e+00,0.00000e+00,-,-,-,9.67093e+00,5.17749e-02,-,-,-,
1156,312,1.16614e+01,3.92068e+00,5.00000e-01,-,-,-,1.31034e+01,5.96134e-02,-,-,-,
1155,605,-1.09980e+01,-3.83429e+00,0.00000e+00,-,-,-,6.70191e+00,6.24266e-03,-,-,-,
1154,11065,3.58669e+01,-2.26711e+00,0.00000e+00,-,-,-,9.50841e+00,2.19718e-02,-,-,-,
1153,613,9.00983e-01,-2.54199e+00,0.00000e+00,-,-,-,4.06796e+00,4.10721e-02,-,-,-,
1152,15093,3.10624e+01,-5.00000e+00,5.00000e-01,-,-,-,9.00349e+00,3.13065e-02,-,-,-,
1151,636,9.45997e-01,-2.07753e+00,0.00000e+00,-,-,-,7.09637e+00,4.12901e-02,-,-,-,
1150,174,1.13568e+00,-3.27067e+00,5.00000e-01,-,-,-,2.87544e+00,4.11808e-02,-,-,-,
1149,5508,1.29688e+00,-1.36334e+00,5.00000e-01,-,-,-,8.93683e+00,4.22272e-02,-,-,-,
1148,679,-1.11993e+00,1.02468e+00,0.00000e+00,-,-,-,1.02401e+01,3.84119e-02,-,-,-,
1147,11139,2.26719e+01,-3.86379e+00,0.00000e+00,-,-,-,5.46078e+00,4.66029e-02,-,-,-,
1146,15167,2.51807e+01,-8.78399e-01,5.00000e-01,-,-,-,9.54476e+00,3.94944e-02,-,-,-,
1145,5828,9.65066e+00,5.00000e+00,1.00000e+00,-,-,-,1.45811e+01,5.75219e-02,-,-,-,
1144,15240,3.57066e+01,-2.63645e+00,5.00000e-01,-,-,-,9.29733e+00,2.29108e-02,-,-,-,
1143,5777,-6.02789e+00,-5.00000e+00,1.00000e+00,-,-,-,9.07129e+00,1.85018e-02,-,-,-,
1142,5506,-1.19320e+00,1.01174e+00,5.00000e-01,-,-,-,1.01178e+01,3.82662e-02,-,-,-,
1141,378,-6.26454e+00,2.42910e+00,5.00000e-01,-,-,-,9.52547e+00,2.66561e-02,-,-,-,
1140,672,3.43774e+00,-4.30914e+00,0.00000e+00,-,-,-,1.53425e+01,4.62156e-02,-,-,-,
1139,495,4.10432e+00,-5.00000e+00,0.00000e+00,-,-,-,2.14049e+01,4.76312e-02,-,-,-,
1138,10740,1.81702e+01,4.61677e+00,5.00000e-01,-,-,-,1.11769e+01,5.12145e-02,-,-,-,
1137,91,3.74844e+00,-5.00000e+00,5.00000e-01,-,-,-,1.78902e+01,4.67038e-02,-,-,-,
1136,943,-8.55678e+00,-4.55765e+00,0.00000e+00,-,-,-,8.83469e+00,1.16299e-02,-,-,-,
1135,5888,8.58376e+00,1.94130e+00,1.00000e+00,-,-,-,9.69519e+00,5.55373e-02,-,-,-,
1134,141,-8.65400e+00,-4.22056e+00,5.00000e-01,-,-,-,9.24695e+00,1.16725e-02,-,-,-,
1133,6199,6.37583e+00,4.36951e+00,1.00000e+00,-,-,-,1.05821e+01,5.23284e-02,-,-,-,
1132,5746,5.06955e+00,-1.93371e+00,5.00000e-01,-,-,-,8.24742e+00,5.04980e-02,-,-,-,
1131,607,-8.73873e+00,-4.18637e+00,0.00000e+00,-,-,-,9.55981e+00,1.14741e-02,-,-,-,
1130,910,9.87237e+00,4.03525e+00,0.00000e+00,-,-,-,7.69910e+00,5.75815e-02,-,-,-,
1129,5831,7.28147e+00,5.00000e+00,1.00000e+00,-,-,-,1.22323e+01,5.41153e-02,-,-,-,
1128,10682,3.39572e+01,-1.06999e+00,5.00000e-01,-,-,-,9.79676e+00,2.19942e-02,-,-,-,
1127,889,9.75363e+00,2.37642e+00,0.00000e+00,-,-,-,9.02328e+00,5.69700e-02,-,-,-,
1126,359,9.71198e+00,2.26469e+00,5.00000e-01,-,-,-,9.07123e+00,5.68967e-02,-,-,-,
1125,10836,2.32951e+01,-5.00000e+00,0.00000e+00,-,-,-,9.34501e+00,4.64865e-02,-,-,-,
1124,6083,1.42105e+00,-3.48810e+00,1.00000e+00,-,-,-,2.52916e+00,4.16827e-02,-,-,-,
1123,15693,1.58111e+01,1.60327e+00,1.00000e+00,-,-,-,9.32734e+00,5.64743e-02,-,-,-,
1122,872,-1.48737e+00,9.21619e-01,0.00000e+00,-,-,-,9.72581e+00,3.76658e-02,-,-,-,
1121,10665,2.92569e+01,3.24522e+00,5.00000e-01,-,-,-,9.36295e+00,2.91899e-02,-,-,-,
1120,5881,3.66420e+00,-4.15637e+00,1.00000e+00,-,-,-,3.37718e+01,4.70255e-02,-,-,-,
1119,15585,2.49945e+01,-4.89843e+00,1.00000e+00,-,-,-,1.07173e+01,4.27556e-02,-,-,-,
1118,355,-6.90977e-01,5.31584e-02,5.00000e-01,-,-,-,9.66985e+00,3.88127e-02,-,-,-,
1117,11018,2.10231e+01,-3.53196e+00,0.00000e+00,-,-,-,9.97479e+00,5.04229e-02,-,-,-,
1116,869,-1.18863e+00,3.70983e-01,0.00000e+00,-,-,-,9.51062e+00,3.79819e-02,-,-,-,
1115,10662,2.92352e+01,3.92080e+00,5.00000e-01,-,-,-,1.75313e+01,2.78201e-02,-,-,-,
1114,220,7.58236e+00,-3.72766e+00,5.00000e-01,-,-,-,1.09945e+01,5.24347e-02,-,-,-,
1113,5779,-2.23563e+00,-5.00000e+00,1.00000e+00,-,-,-,9.76807e+00,2.99800e-02,-,-,-,
1112,15110,1.25000e+01,-3.85615e+00,5.00000e-01,-,-,-,1.12193e+01,5.46971e-02,-,-,-,
1111,618,-3.97188e+00,2.60039e+00,0.00000e+00,-,-,-,8.53347e+00,3.41757e-02,-,-,-,
1110,11044,2.78411e+01,2.72030e+00,0.00000e+00,-,-,-,8.03745e+00,3.24160e-02,-,-,-,
1109,156,-3.92794e+00,2.58898e+00,5.00000e-01,-,-,-,8.44646e+00,3.42478e-02,-,-,-,
1108,630,1.51685e+00,-4.56934e+00,0.00000e+00,-,-,-,7.19539e+00,4.13526e-02,-,-,-,
1107,535,4.37643e+00,5.00000e+00,0.00000e+00,-,-,-,1.03063e+01,4.93257e-02,-,-,-,
1106,5460,1.51985e+00,-4.55112e+00,5.00000e-01,-,-,-,7.41850e+00,4.13579e-02,-,-,-,
1105,15728,1.58309e+01,-4.21920e+00,1.00000e+00,-,-,-,1.22719e+01,5.44234e-02,-,-,-,
1104,463,8.97127e+00,-4.13327e+00,5.00000e-01,-,-,-,1.21109e+01,5.32990e-02,-,-,-,
1103,6015,-1.08669e+01,-2.26712e+00,1.00000e+00,-,-,-,9.50844e+00,9.14043e-03,-,-,-,
1102,10767,2.34106e+01,-3.25037e+00,5.00000e-01,-,-,-,4.90916e+00,4.45067e-02,-,-,-,
1101,216,3.87817e+00,-4.08120e+00,5.00000e-01,-,-,-,1.61239e+01,4.77360e-02,-,-,-,
1100,399,7.75264e+00,-4.24827e+00,5.00000e-01,-,-,-,1.24032e+01,5.24087e-02,-,-,-,
1099,138,-1.04884e+00,-4.32452e+00,5.00000e-01,-,-,-,9.96548e+00,3.40730e-02,-,-,-,
1098,298,-1.34415e+00,-4.82217e+00,5.00000e-01,-,-,-,9.93931e+00,3.28242e-02,-,-,-,
1097,481,-2.23563e+00,-5.00000e+00,0.00000e+00,-,-,-,9.76807e+00,2.99800e-02,-,-,-,
1096,10901,3.02385e+01,5.00000e+00,0.00000e+00,-,-,-,3.84341e-01,2.39627e-02,-,-,-,
1095,6147,1.02056e+01,4.09435e+00,1.00000e+00,-,-,-,8.30876e+00,5.79878e-02,-,-,-,
1094,15757,1.93697e+01,-1.39657e+00,1.00000e+00,-,-,-,8.94967e+00,5.22801e-02,-,-,-,
1093,5437,-3.38411e+00,-4.30696e+00,5.00000e-01,-,-,-,9.66700e+00,2.69383e-02,-,-,-,
1092,753,-3.09269e+00,-4.78497e+00,0.00000e+00,-,-,-,9.60492e+00,2.74827e-02,-,-,-,
1091,5411,3.66462e+00,-4.13773e+00,5.00000e-01,-,-,-,4.04250e+01,4.70285e-02,-,-,-,
1090,10707,3.70634e+01,-3.62026e+00,5.00000e-01,-,-,-,8.88514e+00,2.42444e-02,-,-,-,
1089,583,3.66420e+00,-4.15637e+00,0.00000e+00,-,-,-,3.37718e+01,4.70255e-02,-,-,-,
1088,5861,1.09738e+01,2.69477e+00,1.00000e+00,-,-,-,9.30987e+00,5.84600e-02,-,-,-,
1087,580,2.87355e+00,-2.75816e+00,0.00000e+00,-,-,-,9.20672e+00,4.51850e-02,-,-,-,
1086,5412,3.60170e+00,-3.70961e+00,5.00000e-01,-,-,-,1.39816e+01,4.66750e-02,-,-,-,
1085,29,8.33416e+00,5.00000e+00,5.00000e-01,-,-,-,1.27953e+01,5.57006e-02,-,-,-,
1084,6155,1.42436e+00,-3.92680e+00,1.00000e+00,-,-,-,1.98990e+00,4.14798e-02,-,-,-,
1083,532,8.35945e+00,5.00000e+00,0.00000e+00,-,-,-,1.27662e+01,5.57414e-02,-,-,-,
1082,5706,9.00982e+00,4.41298e+00,5.00000e-01,-,-,-,1.13204e+01,5.64764e-02,-,-,-,
1081,489,1.93521e+00,-5.00000e+00,0.00000e+00,-,-,-,8.81424e+00,4.21250e-02,-,-,-,
1080,10911,1.40262e+01,2.69477e+00,0.00000e+00,-,-,-,9.30987e+00,5.86074e-02,-,-,-,
1079,779,9.33348e+00,4.54057e+00,0.00000e+00,-,-,-,1.20591e+01,5.69835e-02,-,-,-,
1078,698,5.27452e+00,-2.41998e+00,0.00000e+00,-,-,-,7.39352e+00,5.06161e-02,-,-,-,
1077,10700,1.90868e+01,-1.84126e+00,5.00000e-01,-,-,-,9.31016e+00,5.26083e-02,-,-,-,
1076,5785,1.56543e+00,-5.00000e+00,1.00000e+00,-,-,-,9.58581e+00,4.12376e-02,-,-,-,
1075,5526,5.29949e+00,-2.44613e+00,5.00000e-01,-,-,-,6.89182e+00,5.06240e-02,-,-,-,
1074,940,5.14673e+00,-1.84975e+00,0.00000e+00,-,-,-,8.49207e+00,5.06096e-02,-,-,-,
1073,5949,-1.76115e+00,-4.55065e+00,1.00000e+00,-,-,-,9.84998e+00,3.17265e-02,-,-,-,
1072,10609,1.31944e+01,5.00000e+00,5.00000e-01,-,-,-,2.58435e+01,5.93765e-02,-,-,-,
1071,817,5.28831e+00,-1.89086e+00,0.00000e+00,-,-,-,8.14113e+00,5.07536e-02,-,-,-,
1070,828,5.92549e+00,-1.27826e+00,0.00000e+00,-,-,-,9.23292e+00,5.15893e-02,-,-,-,
1069,10620,3.03335e+01,5.00000e+00,5.00000e-01,-,-,-,3.88489e-01,2.36818e-02,-,-,-,
